"","date","window_mean_time","window_start","window_end","station_observations_in_window","system_bikes_in","system_spaces_free","system_broken_bikes","system_capacity","segment","period","season","Mean.TemperatureC","MeanDew.PointC","Mean.Humidity","Mean.Sea.Level.PressurehPa","Mean.VisibilityKm","Mean.Wind.SpeedKm.h","Precipitationmm","CloudCover","fog","precip","tstorm","tornado","isWeekend","predict_day_spaces_free"
"131",2015-08-05,2015-08-05 18:57:00,1438800420,1438801620,152,628,1460,164,2252,131,"evening","summer",26,18,61,1016,17,5,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.647213687419581
"132",2015-08-06,2015-08-06 00:57:00,1438822020,1438823220,152,655,1434,163,2252,132,"late","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"133",2015-08-06,2015-08-06 03:56:00,1438832760,1438833960,152,660,1423,169,2252,133,"late","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"134",2015-08-06,2015-08-06 06:57:00,1438843620,1438844820,152,599,1496,157,2252,134,"early","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"135",2015-08-06,2015-08-06 09:56:00,1438854360,1438855560,153,632,1456,174,2262,135,"morning","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"136",2015-08-06,2015-08-06 12:57:00,1438865220,1438866420,152,636,1435,167,2238,136,"afternoon","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"137",2015-08-06,2015-08-06 15:56:00,1438875960,1438877160,153,623,1473,166,2262,137,"afternoon","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"138",2015-08-06,2015-08-06 18:57:00,1438886820,1438888020,152,639,1452,161,2252,138,"evening","summer",29,19,56,1017,13,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.660123248142259
"139",2015-08-07,2015-08-07 15:58:00,1438962480,1438963680,152,626,1449,171,2246,139,"afternoon","summer",28,18,53,1017,24,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.656911156598118
"140",2015-08-07,2015-08-07 18:58:00,1438973280,1438974480,152,638,1452,162,2252,140,"evening","summer",28,18,53,1017,24,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.656911156598118
"141",2015-08-08,2015-08-08 00:57:00,1438994820,1438996020,152,659,1428,165,2252,141,"late","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"142",2015-08-08,2015-08-08 03:58:00,1439005680,1439006880,152,669,1416,167,2252,142,"late","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"143",2015-08-08,2015-08-08 06:58:00,1439016480,1439017680,152,662,1424,166,2252,143,"early","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"144",2015-08-08,2015-08-08 09:58:00,1439027280,1439028480,153,636,1462,164,2262,144,"morning","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"145",2015-08-08,2015-08-08 12:57:00,1439038020,1439039220,153,648,1443,171,2262,145,"afternoon","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"146",2015-08-08,2015-08-08 15:58:00,1439048880,1439050080,152,626,1446,171,2243,146,"afternoon","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"147",2015-08-08,2015-08-08 18:58:00,1439059680,1439060880,153,632,1461,169,2262,147,"evening","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"148",2015-08-08,2015-08-08 21:59:00,1439070540,1439071740,152,636,1442,174,2252,148,"night","summer",28,18,54,1017,18,6,4.06,4,FALSE,TRUE,TRUE,FALSE,TRUE,0.646214656360871
"149",2015-08-09,2015-08-09 00:58:00,1439081280,1439082480,152,653,1428,166,2247,149,"late","summer",24,19,71,1016,11,13,0,6,FALSE,TRUE,TRUE,FALSE,TRUE,0.628753747124412
"150",2015-08-10,2015-08-10 10:40:00,1439202600,1439203800,180,745,1690,188,2623,150,"morning","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"151",2015-08-10,2015-08-10 13:05:00,1439211300,1439212500,153,642,1455,170,2267,151,"afternoon","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"152",2015-08-10,2015-08-10 14:53:00,1439217780,1439218980,154,646,1466,170,2282,152,"afternoon","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"153",2015-08-10,2015-08-10 15:03:00,1439218380,1439219580,154,644,1468,170,2282,153,"afternoon","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"154",2015-08-10,2015-08-10 15:54:00,1439221440,1439222640,154,633,1480,169,2282,154,"afternoon","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"155",2015-08-10,2015-08-10 16:01:00,1439221860,1439223060,154,637,1476,169,2282,155,"evening","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"156",2015-08-10,2015-08-10 16:08:00,1439222280,1439223480,154,642,1469,171,2282,156,"evening","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"157",2015-08-10,2015-08-10 18:56:00,1439232360,1439233560,153,664,1443,165,2272,157,"evening","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"158",2015-08-10,2015-08-10 21:58:00,1439243280,1439244480,152,676,1413,167,2256,158,"night","summer",22,17,73,1015,11,8,0,5,FALSE,TRUE,FALSE,FALSE,FALSE,0.616700487053343
"159",2015-08-11,2015-08-11 00:57:00,1439254020,1439255220,153,685,1418,169,2272,159,"late","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"160",2015-08-11,2015-08-11 03:57:00,1439264820,1439266020,152,675,1406,176,2257,160,"late","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"161",2015-08-11,2015-08-11 06:58:00,1439275680,1439276880,153,661,1445,166,2272,161,"early","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"162",2015-08-11,2015-08-11 09:35:00,1439285100,1439286300,154,658,1443,181,2282,162,"morning","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"163",2015-08-11,2015-08-11 09:57:00,1439286420,1439287620,154,656,1448,178,2282,163,"morning","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"164",2015-08-11,2015-08-11 12:58:00,1439297280,1439298480,154,655,1450,177,2282,164,"afternoon","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"165",2015-08-11,2015-08-11 15:57:00,1439308020,1439309220,154,638,1463,181,2282,165,"afternoon","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"166",2015-08-11,2015-08-11 18:57:00,1439318820,1439320020,153,653,1441,178,2272,166,"evening","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"167",2015-08-11,2015-08-11 21:58:00,1439329680,1439330880,153,671,1426,175,2272,167,"night","summer",26,16,56,1015,15,6,0,5,FALSE,FALSE,FALSE,FALSE,FALSE,0.636204284846862
"168",2015-08-12,2015-08-12 00:58:00,1439340480,1439341680,153,682,1411,179,2272,168,"late","summer",26,16,52,1018,16,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.64334562917835
"169",2015-08-12,2015-08-12 03:58:00,1439351280,1439352480,153,676,1415,181,2272,169,"late","summer",26,16,52,1018,16,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.64334562917835
"170",2015-08-12,2015-08-12 06:57:00,1439362020,1439363220,153,646,1450,176,2272,170,"early","summer",26,16,52,1018,16,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.64334562917835
"171",2015-08-12,2015-08-12 09:57:00,1439372820,1439374020,154,664,1442,176,2282,171,"morning","summer",26,16,52,1018,16,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.64334562917835
"172",2015-08-12,2015-08-12 12:59:00,1439383740,1439384940,154,682,1434,166,2282,172,"afternoon","summer",26,16,52,1018,16,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.64334562917835
"173",2015-08-12,2015-08-12 15:59:00,1439394540,1439395740,154,657,1452,173,2282,173,"afternoon","summer",26,16,52,1018,16,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.64334562917835
"174",2015-08-13,2015-08-13 06:59:00,1439448540,1439449740,152,681,1407,164,2252,174,"early","summer",26,16,53,1016,14,10,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.647788690546478
"175",2015-08-13,2015-08-13 09:58:00,1439459280,1439460480,153,655,1443,164,2262,175,"morning","summer",26,16,53,1016,14,10,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.647788690546478
"176",2015-08-13,2015-08-13 13:00:00,1439470200,1439471400,154,670,1433,179,2282,176,"afternoon","summer",26,16,53,1016,14,10,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.647788690546478
"177",2015-08-13,2015-08-13 16:03:00,1439481180,1439482380,153,656,1425,191,2272,177,"evening","summer",26,16,53,1016,14,10,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.647788690546478
"178",2015-08-13,2015-08-13 19:00:00,1439491800,1439493000,153,682,1418,172,2272,178,"evening","summer",26,16,53,1016,14,10,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.647788690546478
"179",2015-08-13,2015-08-13 22:00:00,1439502600,1439503800,153,708,1388,176,2272,179,"night","summer",26,16,53,1016,14,10,0,4,FALSE,FALSE,TRUE,FALSE,FALSE,0.647788690546478
"180",2015-08-14,2015-08-14 01:00:00,1439513400,1439514600,153,694,1401,177,2272,180,"late","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"181",2015-08-14,2015-08-14 04:00:00,1439524200,1439525400,153,700,1404,168,2272,181,"early","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"182",2015-08-14,2015-08-14 07:00:00,1439535000,1439536200,153,679,1420,173,2272,182,"early","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"183",2015-08-14,2015-08-14 10:00:00,1439545800,1439547000,152,685,1401,176,2262,183,"morning","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"184",2015-08-14,2015-08-14 13:00:00,1439556600,1439557800,153,689,1408,175,2272,184,"afternoon","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"185",2015-08-14,2015-08-14 15:56:00,1439567160,1439568360,152,706,1359,193,2258,185,"afternoon","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"186",2015-08-14,2015-08-14 18:58:00,1439578080,1439579280,153,704,1384,184,2272,186,"evening","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"187",2015-08-14,2015-08-14 21:58:00,1439588880,1439590080,153,718,1372,182,2272,187,"night","summer",21,17,73,1011,11,11,21.08,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.624626382218939
"188",2015-08-15,2015-08-15 00:56:00,1439599560,1439600760,153,710,1370,192,2272,188,"late","summer",19,16,85,1010,10,6,30.99,5,FALSE,TRUE,TRUE,FALSE,TRUE,0.607039555202957
"189",2015-08-15,2015-08-15 03:58:00,1439610480,1439611680,153,715,1370,187,2272,189,"late","summer",19,16,85,1010,10,6,30.99,5,FALSE,TRUE,TRUE,FALSE,TRUE,0.607039555202957
"190",2015-08-15,2015-08-15 06:56:00,1439621160,1439622360,153,703,1375,194,2272,190,"early","summer",19,16,85,1010,10,6,30.99,5,FALSE,TRUE,TRUE,FALSE,TRUE,0.607039555202957
"191",2015-08-15,2015-08-15 09:58:00,1439632080,1439633280,153,687,1397,188,2272,191,"morning","summer",19,16,85,1010,10,6,30.99,5,FALSE,TRUE,TRUE,FALSE,TRUE,0.607039555202957
"192",2015-08-15,2015-08-15 12:58:00,1439642880,1439644080,153,703,1389,180,2272,192,"afternoon","summer",19,16,85,1010,10,6,30.99,5,FALSE,TRUE,TRUE,FALSE,TRUE,0.607039555202957
"193",2015-08-15,2015-08-15 18:57:00,1439664420,1439665620,152,701,1355,201,2257,193,"evening","summer",19,16,85,1010,10,6,30.99,5,FALSE,TRUE,TRUE,FALSE,TRUE,0.607039555202957
"194",2015-08-16,2015-08-16 00:59:00,1439686140,1439687340,152,703,1360,194,2257,194,"late","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"195",2015-08-16,2015-08-16 03:58:00,1439696880,1439698080,152,704,1359,194,2257,195,"late","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"196",2015-08-16,2015-08-16 06:59:00,1439707740,1439708940,152,712,1349,196,2257,196,"early","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"197",2015-08-16,2015-08-16 09:59:00,1439718540,1439719740,153,692,1380,200,2272,197,"morning","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"198",2015-08-16,2015-08-16 12:58:00,1439729280,1439730480,152,697,1384,184,2265,198,"afternoon","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"199",2015-08-16,2015-08-16 16:00:00,1439740200,1439741400,154,685,1415,182,2282,199,"evening","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"200",2015-08-16,2015-08-16 19:00:00,1439751000,1439752200,152,700,1371,186,2257,200,"evening","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"201",2015-08-16,2015-08-16 22:00:00,1439761800,1439763000,153,720,1362,190,2272,201,"night","summer",20,14,76,1010,11,6,2.03,5,FALSE,TRUE,FALSE,FALSE,TRUE,0.597626049906627
"202",2015-08-17,2015-08-17 00:59:00,1439772540,1439773740,153,720,1354,198,2272,202,"late","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"203",2015-08-17,2015-08-17 03:58:00,1439783280,1439784480,152,713,1353,196,2262,203,"late","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"204",2015-08-17,2015-08-17 06:58:00,1439794080,1439795280,152,685,1378,199,2262,204,"early","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"205",2015-08-17,2015-08-17 10:00:00,1439805000,1439806200,153,685,1396,191,2272,205,"morning","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"206",2015-08-17,2015-08-17 13:00:00,1439815800,1439817000,154,695,1398,189,2282,206,"afternoon","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"207",2015-08-17,2015-08-17 15:59:00,1439826540,1439827740,153,677,1410,185,2272,207,"afternoon","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"208",2015-08-17,2015-08-17 18:59:00,1439837340,1439838540,153,705,1375,192,2272,208,"evening","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"209",2015-08-17,2015-08-17 21:58:00,1439848080,1439849280,153,702,1379,191,2272,209,"night","summer",21,14,67,1008,14,5,0,2,FALSE,FALSE,TRUE,FALSE,FALSE,0.630388975856135
"210",2015-08-18,2015-08-18 00:59:00,1439858940,1439860140,153,710,1363,199,2272,210,"late","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"211",2015-08-18,2015-08-18 03:58:00,1439869680,1439870880,152,715,1359,188,2262,211,"late","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"212",2015-08-18,2015-08-18 06:59:00,1439880540,1439881740,153,689,1400,183,2272,212,"early","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"213",2015-08-18,2015-08-18 09:57:00,1439891220,1439892420,153,692,1400,180,2272,213,"morning","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"214",2015-08-18,2015-08-18 13:00:00,1439902200,1439903400,153,685,1401,186,2272,214,"afternoon","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"215",2015-08-18,2015-08-18 15:56:00,1439912760,1439913960,153,672,1416,184,2272,215,"afternoon","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"216",2015-08-18,2015-08-18 18:58:00,1439923680,1439924880,153,702,1368,202,2272,216,"evening","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"217",2015-08-18,2015-08-18 21:57:00,1439934420,1439935620,153,724,1358,190,2272,217,"night","summer",19,16,77,1012,11,8,0.51,4,FALSE,TRUE,TRUE,FALSE,FALSE,0.615375332030282
"218",2015-08-19,2015-08-19 00:57:00,1439945220,1439946420,153,722,1345,205,2272,218,"late","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"219",2015-08-19,2015-08-19 03:57:00,1439956020,1439957220,153,722,1352,198,2272,219,"late","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"220",2015-08-19,2015-08-19 06:59:00,1439966940,1439968140,153,700,1370,202,2272,220,"early","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"221",2015-08-19,2015-08-19 10:01:00,1439977860,1439979060,152,694,1369,199,2262,221,"morning","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"222",2015-08-19,2015-08-19 12:55:00,1439988300,1439989500,154,693,1387,202,2282,222,"afternoon","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"223",2015-08-19,2015-08-19 15:57:00,1439999220,1440000420,154,684,1399,199,2282,223,"afternoon","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"224",2015-08-19,2015-08-19 18:57:00,1440010020,1440011220,154,700,1394,188,2282,224,"evening","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"225",2015-08-19,2015-08-19 21:58:00,1440020880,1440022080,153,706,1373,188,2267,225,"night","summer",20,14,72,1015,11,6,0,3,FALSE,TRUE,TRUE,FALSE,FALSE,0.617546232433567
"226",2015-08-20,2015-08-20 00:56:00,1440031560,1440032760,154,731,1358,193,2282,226,"late","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"227",2015-08-20,2015-08-20 03:56:00,1440042360,1440043560,154,735,1352,195,2282,227,"late","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"228",2015-08-20,2015-08-20 06:58:00,1440053280,1440054480,154,704,1385,193,2282,228,"early","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"229",2015-08-20,2015-08-20 09:58:00,1440064080,1440065280,154,700,1381,201,2282,229,"morning","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"230",2015-08-20,2015-08-20 12:59:00,1440074940,1440076140,152,696,1357,201,2254,230,"afternoon","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"231",2015-08-20,2015-08-20 15:59:00,1440085740,1440086940,154,705,1385,192,2282,231,"afternoon","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"232",2015-08-20,2015-08-20 18:59:00,1440096540,1440097740,154,723,1368,191,2282,232,"evening","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"233",2015-08-20,2015-08-20 21:59:00,1440107340,1440108540,154,736,1354,192,2282,233,"night","summer",21,14,65,1019,19,6,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,0.623565466377511
"234",2015-08-21,2015-08-21 00:55:00,1440117900,1440119100,154,734,1356,192,2282,234,"late","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"235",2015-08-21,2015-08-21 03:55:00,1440128700,1440129900,154,739,1347,196,2282,235,"late","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"236",2015-08-21,2015-08-21 06:55:00,1440139500,1440140700,154,701,1380,201,2282,236,"early","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"237",2015-08-21,2015-08-21 09:57:00,1440150420,1440151620,154,709,1385,188,2282,237,"morning","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"238",2015-08-21,2015-08-21 12:57:00,1440161220,1440162420,153,696,1380,189,2265,238,"afternoon","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"239",2015-08-21,2015-08-21 15:59:00,1440172140,1440173340,154,683,1409,190,2282,239,"afternoon","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"240",2015-08-21,2015-08-21 18:58:00,1440182880,1440184080,154,724,1367,191,2282,240,"evening","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"241",2015-08-21,2015-08-21 21:57:00,1440193620,1440194820,154,728,1363,191,2282,241,"night","summer",21,16,69,1021,12,6,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,0.625053076508246
"242",2015-08-22,2015-08-22 00:59:00,1440204540,1440205740,154,741,1352,189,2282,242,"late","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"243",2015-08-22,2015-08-22 03:57:00,1440215220,1440216420,154,748,1340,194,2282,243,"late","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"244",2015-08-22,2015-08-22 06:59:00,1440226140,1440227340,154,744,1346,192,2282,244,"early","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"245",2015-08-22,2015-08-22 09:58:00,1440236880,1440238080,153,725,1356,186,2267,245,"morning","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"246",2015-08-22,2015-08-22 12:55:00,1440247500,1440248700,153,720,1355,185,2260,246,"afternoon","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"247",2015-08-22,2015-08-22 15:55:00,1440258300,1440259500,154,703,1384,195,2282,247,"afternoon","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"248",2015-08-22,2015-08-22 18:56:00,1440269160,1440270360,154,738,1349,195,2282,248,"evening","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"249",2015-08-22,2015-08-22 21:58:00,1440280080,1440281280,154,734,1358,190,2282,249,"night","summer",22,15,65,1019,13,6,0,4,FALSE,TRUE,FALSE,FALSE,TRUE,0.60925754820578
"250",2015-08-23,2015-08-23 00:56:00,1440290760,1440291960,154,737,1338,207,2282,250,"late","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"251",2015-08-23,2015-08-23 03:58:00,1440301680,1440302880,153,749,1322,194,2265,251,"late","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"252",2015-08-23,2015-08-23 06:57:00,1440312420,1440313620,154,738,1341,203,2282,252,"early","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"253",2015-08-23,2015-08-23 09:59:00,1440323340,1440324540,153,735,1330,201,2266,253,"morning","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"254",2015-08-23,2015-08-23 12:59:00,1440334140,1440335340,153,730,1343,197,2270,254,"afternoon","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"255",2015-08-23,2015-08-23 15:57:00,1440344820,1440346020,153,751,1328,196,2275,255,"afternoon","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"256",2015-08-23,2015-08-23 18:56:00,1440355560,1440356760,153,752,1327,196,2275,256,"evening","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
"257",2015-08-23,2015-08-23 21:56:00,1440366360,1440367560,152,752,1319,197,2268,257,"night","summer",17,15,86,1015,9,10,3.05,6,FALSE,TRUE,FALSE,FALSE,TRUE,0.586204099314684
