"Anno";"CodiceIstat";"DenominazioneComune";"LocalitDiSvolgimento";"Tipologia";"GiorniDiMercato";"Cadenza";"Periodicit";"PosteggiOccupatialimentarieNonAlimentari";"PosteggiOccupatialimentari";"PosteggiOccupatinonAlimentari";"PosteggiOccupatiproduttoriagricoli";"TotalePosteggioccupati";"PosteggiLiberialimentarieNonAlimentari";"PosteggiLiberialimentari";"PosteggiLiberinonAlimentari";"PosteggiLiberiproduttoriagricoli";"TotalePosteggiliberi";"TotalePosteggi";"Prov";""
"2014";" 004217 ";"SCARNAFIGI";"PIAZZA EUROPA E PIAZZA CASTELLO";"Mercato";"mar. mer. ven.";"Settimanale";"Annuale";"0";"4";"0";"0";"4";"0";"2";"0";"0";"2";"6";"Cuneo";""
"2014";" 004242 ";"VICOFORTE";"Loc. Santuario - P.zza C. Emanuele I";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"4";"1";"9";"0";"2";"2";"0";"4";"13";"Cuneo";""
"2014";" 005005 ";"ASTI";"PIAZZA SAN SECONDO";"Mercato";"sab.";"Quindicinale";"Annuale";"0";"10";"10";"0";"20";"0";"0";"0";"0";"0";"20";"Asti";""
"2014";" 005017 ";"CANELLI";"PIAZZA CAVOUR";"Posteggio isolato";"mar. gio. ven. sab.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Asti";""
"2014";" 005047 ";"CORTAZZONE";"Piazza Luigi Vallero";"Mercato";"mer.";"Settimanale";"Annuale";"4";"4";"0";"0";"8";"0";"0";"2";"0";"2";"10";"Asti";""
"2014";" 005080 ";"NIZZA MONFERRATO";"VIA CARLO ALBERTO (AREA MERCATALE)";"Mercato";"ven.";"Settimanale";"Annuale";"0";"0";"16";"0";"16";"0";"0";"0";"0";"0";"16";"Asti";""
"2014";" 005112 ";"VALFENERA";"PIAZZA TOMMASO VILLA N. 3";"Mercato";"sab.";"Settimanale";"Annuale";"0";"7";"5";"1";"13";"0";"0";"0";"0";"0";"13";"Asti";""
"2014";" 006003 ";"ALESSANDRIA";"PIAZZA SAN FRANCESCO - LITTA PARODI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"2";"0";"1";"3";"4";"Alessandria";""
"2014";" 004072 ";"CORNELIANO D'ALBA";"PIAZZA COTTOLENGO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"7";"10";"0";"17";"0";"0";"0";"0";"0";"17";"Cuneo";""
"2014";" 004078 ";"CUNEO";"PIAZZA VIRGINIO";"Mercato";"ven.";"Settimanale";"Annuale";"2";"5";"1";"22";"30";"0";"0";"0";"5";"5";"35";"Cuneo";""
"2014";" 004086 ";"FARIGLIANO";"P.ZZA SAN GIOVANNI";"Mercato";"dom.";"Settimanale";"Annuale";"0";"2";"3";"0";"5";"0";"2";"1";"3";"6";"11";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Piazza Santa Maria del Salice";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Piazza Dompe'";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Cuneo";""
"2014";" 004099 ";"GOVONE";"PIAZZA SS ANNUNZIATA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"2";"5";"0";"7";"0";"0";"0";"0";"0";"7";"Cuneo";""
"2014";" 004165 ";"PIANFEI";"PIAZZA VITTORIO EMANUELE";"Mercato";"dom.";"Settimanale";"Annuale";"0";"2";"2";"1";"5";"0";"0";"0";"0";"0";"5";"Cuneo";""
"2014";" 004209 ";"SANFRONT";"P.ZZA STATUTO - P.ZZA IV NOVEMBRE - VIA MAZZINI";"Mercato";"lun.";"Settimanale";"Annuale";"1";"12";"26";"7";"46";"1";"2";"6";"4";"13";"59";"Cuneo";""
"2014";" 004240 ";"VERZUOLO";"Piazza Martiri Liberazione - Vicolo Fucina";"Mercato";"mar.";"Settimanale";"Annuale";"1";"13";"25";"5";"44";"0";"1";"15";"0";"16";"60";"Cuneo";""
"2014";" 005005 ";"ASTI";"Piazza N.S. Lourdes";"Mercato";"lun. gio.";"Settimanale";"Annuale";"0";"6";"1";"5";"12";"0";"0";"0";"0";"0";"12";"Asti";""
"2014";" 005014 ";"CALLIANO";"LOCALITA' PIRENTA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Asti";""
"2014";" 005017 ";"CANELLI";"PIAZZA GANCIA, PIAZZA CAVOUR E PIAZZA ZOPPA";"Mercato";"mar.";"Settimanale";"Annuale";"1";"18";"44";"6";"69";"0";"1";"4";"2";"7";"76";"Asti";""
"2014";" 005017 ";"CANELLI";"PIAZZA GANCIA, PIAZZA CAVOUR, PIAZZA ZOPPA E VIALE INDIPENDENZA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"11";"30";"7";"48";"0";"1";"9";"3";"13";"61";"Asti";""
"2014";" 005076 ";"MONTEGROSSO D'ASTI";"PIAZZA SARACCO E PIAZZA ROERO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"9";"9";"2";"20";"0";"2";"9";"4";"15";"35";"Asti";""
"2014";" 006001 ";"ACQUI TERME";"PIAZZA ORTO SAN PIETRO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"16";"4";"0";"20";"0";"7";"0";"0";"7";"27";"Alessandria";""
"2014";" 004066 ";"CEVA";"VIA MARENCO, P.ZZA VITT. EM.II, P.ZZA GANDOLFI, P.ZZA V.VENETO, C.SO GARIBALDI";"Mercato";"mer.";"Settimanale";"Annuale";"0";"17";"73";"5";"95";"12";"3";"18";"2";"35";"130";"Cuneo";""
"2014";" 004082 ";"DRONERO";"Piazza XX settembre";"Mercato";"mer. gio. ven. sab.";"Settimanale";"Annuale";"2";"2";"0";"0";"4";"0";"0";"0";"0";"0";"4";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Piazza Battuti Rossi";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Cuneo";""
"2014";" 004130 ";"MONDOVI'";"PIAZZA SANTA MARIA MAGGIORE";"Posteggio isolato";"gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Cuneo";""
"2014";" 004133 ";"MONTA'";"PIAZZA VITTORIO VENETO";"Mercato";"dom.";"Settimanale";"Annuale";"0";"10";"35";"0";"45";"0";"1";"0";"8";"9";"54";"Cuneo";""
"2014";" 004150 ";"NIELLA BELBO";"Piazza Mercato - Corso P.Piemonte/ PIAZZA G. GIORDANO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"9";"0";"13";"0";"0";"4";"1";"5";"18";"Cuneo";""
"2014";" 004158 ";"PAGNO";"Piazza Mercato";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"1";"0";"4";"0";"0";"2";"0";"2";"6";"Cuneo";""
"2014";" 004175 ";"PRIERO";"PIAZZA VITTORIO EMANUELE IIﾰ";"Mercato";"dom.";"Settimanale";"Annuale";"0";"2";"6";"0";"8";"0";"0";"0";"2";"2";"10";"Cuneo";""
"2014";" 004176 ";"PRIOCCA";"piazza Roma";"Mercato";"dom.";"Settimanale";"Annuale";"0";"2";"3";"2";"7";"0";"1";"0";"1";"2";"9";"Cuneo";""
"2014";" 004191 ";"ROCCASPARVERA";"PIAZZALE FRAZIONE PIANO QUINTO - ROCCASPARVERA";"Mercato";"lun. ven. dom.";"Settimanale";"Stagionale";"3";"0";"0";"3";"6";"0";"0";"0";"0";"0";"6";"Cuneo";""
"2014";" 004222 ";"SOMMARIVA DEL BOSCO";"PIAZZA ROMA";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"2";"0";"4";"0";"0";"0";"0";"0";"4";"Cuneo";""
"2014";" 004248 ";"VINADIO";"Piazza Umberto I";"Mercato";"mer.";"Settimanale";"Stagionale";"0";"6";"20";"3";"29";"0";"0";"1";"0";"1";"30";"Cuneo";""
"2014";" 005073 ";"MONTAFIA";"PIAZZA CAMILLO RICCIO";"Mercato";"lun.";"Settimanale";"Annuale";"0";"3";"7";"1";"11";"0";"0";"2";"1";"3";"14";"Asti";""
"2014";" 005097 ";"SAN DAMIANO D'ASTI";"PIAZZA 1275";"Mercato";"dom.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"2";"0";"0";"2";"4";"Asti";""
"2014";" 006003 ";"ALESSANDRIA";"PORTICI PIAZZA GARIBALDI, PIAZZA MARCONI, PORTICI CORSO ROMA";"Mercato";"dom.";"Quindicinale";"Annuale";"0";"0";"70";"0";"70";"0";"0";"0";"0";"0";"70";"Alessandria";""
"2014";" 004064 ";"CERVASCA";"CERVASCA - PIAZZA DOTT. BERNARDI";"Mercato";"sab.";"Settimanale";"Annuale";"0";"4";"4";"1";"9";"0";"0";"0";"0";"0";"9";"Cuneo";""
"2014";" 004078 ";"CUNEO";"CERIALDO - SAN PIO";"Mercato";"sab.";"Settimanale";"Annuale";"0";"3";"0";"0";"3";"0";"0";"0";"0";"0";"3";"Cuneo";""
"2014";" 004079 ";"DEMONTE";"PIAZZA RENZO SPADA";"Mercato";"gio.";"Settimanale";"Annuale";"25";"0";"0";"6";"31";"1";"0";"0";"0";"1";"32";"Cuneo";""
"2014";" 004082 ";"DRONERO";"Piazza Martiri della Liberta'";"Mercato";"lun.";"Settimanale";"Annuale";"1";"16";"67";"7";"91";"0";"0";"0";"0";"0";"91";"Cuneo";""
"2014";" 004183 ";"ROASCHIA";"P.zza San Dalmazzo";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Cuneo";""
"2014";" 004219 ";"SERRAVALLE LANGHE";"PIAZZA RAVINA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"2";"4";"3";"9";"0";"3";"0";"0";"3";"12";"Cuneo";""
"2014";" 004225 ";"TARANTASCA";"PIAZZA G. MARCONI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"0";"0";"3";"0";"0";"3";"0";"3";"6";"Cuneo";""
"2014";" 004245 ";"VILLANOVA MONDOVI'";"PIAZZA FILIPPI";"Mercato";"gio.";"Settimanale";"Annuale";"16";"10";"1";"5";"32";"0";"0";"0";"0";"0";"32";"Cuneo";""
"2014";" 005005 ";"ASTI";"Piazza Campo del Palio";"Mercato";"lun. mar. gio. ven.";"Settimanale";"Annuale";"0";"4";"0";"0";"4";"0";"2";"0";"0";"2";"6";"Asti";""
"2014";" 005065 ";"MOMBARUZZO";"VIA STAZIONE";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"3";"6";"3";"12";"14";"Asti";""
"2014";" 005069 ";"MONCALVO";"PIAZZA CARLO ALBERTO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"25";"55";"8";"88";"0";"0";"0";"0";"0";"88";"Asti";""
"2014";" 005080 ";"NIZZA MONFERRATO";"P.ZZA XX SETTEMBRE (AREA EXTRAMERCATALE)";"Mercato";"mer. ven. dom.";"Settimanale";"Annuale";"0";"0";"0";"14";"14";"0";"0";"0";"2";"2";"16";"Asti";""
"2014";" 005097 ";"SAN DAMIANO D'ASTI";"PIAZZA CAMISOLA";"Mercato";"mer. ven. dom.";"Settimanale";"Annuale";"0";"0";"0";"10";"10";"0";"0";"0";"0";"0";"10";"Asti";""
"2014";" 005097 ";"SAN DAMIANO D'ASTI";"PIAZZA 1275";"Mercato";"ven.";"Settimanale";"Annuale";"0";"6";"0";"0";"6";"0";"0";"0";"0";"0";"6";"Asti";""
"2014";" 006001 ";"ACQUI TERME";"PIAZZA ADDOLORATA - VIA GARIBALDI";"Mercato";"ven.";"Settimanale";"Annuale";"0";"0";"48";"0";"48";"0";"0";"2";"0";"2";"50";"Alessandria";""
"2014";" 006003 ";"ALESSANDRIA";"CORSO MONFERATO";"Mercato";"lun. mer. sab.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"2";"0";"0";"2";"3";"Alessandria";""
"2014";" 004078 ";"CUNEO";"CERIALDO - SAN PIO";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Cuneo";""
"2014";" 004078 ";"CUNEO";"PIAZZA EUROPA";"Mercato";"sab.";"Settimanale";"Annuale";"0";"0";"43";"0";"43";"0";"0";"0";"0";"0";"43";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Largo Eroi";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Piazza Card. Michele Pellegrino";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Cuneo";""
"2014";" 004117 ";"MARENE";"piazza Carignano";"Mercato";"mer.";"Settimanale";"Annuale";"0";"5";"2";"0";"7";"0";"0";"7";"0";"7";"14";"Cuneo";""
"2014";" 004130 ";"MONDOVI'";"CORSO EUROPA";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Cuneo";""
"2014";" 004133 ";"MONTA'";"PIAZZA SAN MICHELE";"Mercato";"gio.";"Settimanale";"Annuale";"0";"6";"15";"0";"21";"0";"0";"0";"4";"4";"25";"Cuneo";""
"2014";" 004142 ";"MONTICELLO D'ALBA";"PIAZZA MARTIRI DELLA LIBERTA'";"Mercato";"mer.";"Settimanale";"Annuale";"0";"4";"1";"0";"5";"0";"1";"3";"4";"8";"13";"Cuneo";""
"2014";" 004151 ";"NIELLA TANARO";"PIAZZA O.GIONDO";"Mercato";"dom.";"Settimanale";"Annuale";"8";"0";"0";"0";"8";"0";"0";"0";"0";"0";"8";"Cuneo";""
"2014";" 004170 ";"POCAPAGLIA";"Frazione Macellai";"Mercato";"lun.";"Settimanale";"Annuale";"0";"5";"3";"0";"8";"0";"0";"0";"0";"0";"8";"Cuneo";""
"2014";" 004171 ";"POLONGHERA";"PIAZZA VITTORIO VENETO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"2";"1";"0";"3";"1";"1";"2";"1";"5";"8";"Cuneo";""
"2014";" 004178 ";"PRUNETTO";"Via Romavecchia";"Mercato";"lun.";"Settimanale";"Annuale";"0";"3";"0";"0";"3";"6";"3";"0";"3";"12";"15";"Cuneo";""
"2014";" 004203 ";"SALUZZO";"CORSO ITALIA, PIAZZA RISORGIMENTO";"Mercato";"mer.";"Settimanale";"Annuale";"0";"16";"63";"23";"102";"0";"6";"4";"27";"37";"139";"Cuneo";""
"2014";" 004203 ";"SALUZZO";"concentrico e via Don Soleri";"Mercato";"sab.";"Settimanale";"Annuale";"0";"40";"200";"45";"285";"0";"7";"20";"35";"62";"347";"Cuneo";""
"2014";" 004214 ";"SANTO STEFANO ROERO";"LOC. CAPOLUOGO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"5";"5";"4";"14";"0";"0";"0";"0";"0";"14";"Cuneo";""
"2014";" 004237 ";"VENASCA";"Piazza martiri - Via IV Novembre- Piazza Caduti - Piazza Vineis";"Mercato";"lun.";"Settimanale";"Annuale";"0";"12";"42";"3";"57";"0";"0";"0";"0";"0";"57";"Cuneo";""
"2014";" 004250 ";"VOTTIGNASCO";"PIAZZA MARCONI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"0";"1";"0";"1";"3";"Cuneo";""
"2014";" 005005 ";"ASTI";"CORSO XXV APRILE";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"Asti";""
"2014";" 005014 ";"CALLIANO";"FRAZ.SAN DESIDERIO-VIA VITT.EMANUELE IIﾰ";"Posteggio isolato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Asti";""
"2014";" 004068 ";"CHIUSA DI PESIO";"PIAZZA VITTORIO VENETO";"Mercato";"dom.";"Settimanale";"Annuale";"2";"10";"12";"4";"28";"2";"0";"0";"0";"2";"30";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Via Roma";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Cuneo";""
"2014";" 004092 ";"FRASSINO";"VIA MATTEODO BERNARDO";"Mercato";"dom.";"Settimanale";"Stagionale";"0";"2";"3";"1";"6";"2";"0";"0";"0";"2";"8";"Cuneo";""
"2014";" 004101 ";"GUARENE";"FRAZIONE VACCHERIA - P.ZZA DON MORONE";"Mercato";"dom.";"Settimanale";"Annuale";"0";"1";"1";"0";"2";"0";"4";"6";"0";"10";"12";"Cuneo";""
"2014";" 004104 ";"LAGNASCO";"piazza Umbero Iﾰ";"Posteggio isolato";"gio.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Cuneo";""
"2014";" 004115 ";"MANGO";"PIAZZA XX SETTEMBRE - VIA G.MARCONI";"Mercato";"lun.";"Settimanale";"Annuale";"0";"5";"6";"4";"15";"0";"0";"1";"0";"1";"16";"Cuneo";""
"2014";" 004128 ";"MONASTEROLO DI SAVIGLIANO";"PIAZZA LIBERTA'";"Posteggio isolato";"lun. mer. gio. sab.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"Cuneo";""
"2014";" 004130 ";"MONDOVI'";"PIAZZA ELLERO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"15";"49";"27";"91";"0";"5";"9";"14";"28";"119";"Cuneo";""
"2014";" 004130 ";"MONDOVI'";"PIAZZA MONTEREGALE";"Mercato";"mer.";"Settimanale";"Annuale";"0";"6";"12";"9";"27";"0";"1";"2";"0";"3";"30";"Cuneo";""
"2014";" 004140 ";"MONTEU ROERO";"PIAZZA ROBERTO BERGADANI";"Mercato";"mer.";"Settimanale";"Annuale";"0";"5";"5";"4";"14";"0";"0";"0";"0";"0";"14";"Cuneo";""
"2014";" 004145 ";"MURAZZANO";"PIAZZA CERRINA - PIAZZA UMBERTO I";"Mercato";"ven.";"Settimanale";"Annuale";"0";"6";"6";"2";"14";"13";"0";"0";"4";"17";"31";"Cuneo";""
"2014";" 004183 ";"ROASCHIA";"P.zza San Dalmazzo";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"Cuneo";""
"2014";" 004186 ";"ROBURENT";"VIA ODASSI";"Mercato";"ven.";"Settimanale";"Stagionale";"0";"6";"39";"2";"47";"0";"0";"0";"0";"0";"47";"Cuneo";""
"2014";" 004201 ";"SALICETO";"PIAZZA CARLO GIUSTA";"Mercato";"ven.";"Settimanale";"Annuale";"0";"5";"7";"2";"14";"0";"1";"3";"0";"4";"18";"Cuneo";""
"2014";" 004233 ";"VALDIERI";"LOCALITA' TERME DI VALDIERI";"Mercato";"sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"1";"5";"1";"7";"7";"Cuneo";""
"2014";" 005005 ";"ASTI";"CORSO CASALE LOCALITA' VALGERA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"Asti";""
"2014";" 005014 ";"CALLIANO";"FRAZ. PERRONA";"Posteggio isolato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Asti";""
"2014";" 005117 ";"VILLAFRANCA D'ASTI";"PIAZZA MARCONI E PIAZZA DELLE POLLAIE";"Mercato";"mar.";"Settimanale";"Annuale";"0";"17";"16";"3";"36";"0";"0";"7";"1";"8";"44";"Asti";""
"2014";" 006003 ";"ALESSANDRIA";"PIAZZETTA DELLA LEGA";"Mercato";"sab.";"Quindicinale";"Annuale";"0";"0";"0";"15";"15";"0";"0";"0";"0";"0";"15";"Alessandria";""
"2014";" 004066 ";"CEVA";"PIAZZA GANDOLFI";"Mercato";"ven.";"Settimanale";"Annuale";"0";"1";"0";"0";"1";"0";"1";"0";"0";"1";"2";"Cuneo";""
"2014";" 004073 ";"CORTEMILIA";"BORGO SAN MICHELE - BORGO SAN PANTALEO";"Mercato";"ven.";"Settimanale";"Annuale";"15";"5";"3";"4";"27";"16";"2";"2";"0";"20";"47";"Cuneo";""
"2014";" 004078 ";"CUNEO";"PIAZZA SEMINARIO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"56";"81";"0";"137";"0";"20";"6";"0";"26";"163";"Cuneo";""
"2014";" 004081 ";"DOGLIANI";"P.ZZA CONFRATERNITA/VIA CORTE/P.ZZA CARLO ALBERTO/VIA VITTORIO EMANUELE/P.ZZA TOMATIS/P.ZZA UMBERTO I";"Mercato";"mar.";"Settimanale";"Annuale";"0";"15";"54";"6";"75";"0";"2";"5";"0";"7";"82";"Cuneo";""
"2014";" 004094 ";"GAMBASCA";"PIAZZA GAUTHIER";"Mercato";"dom.";"Settimanale";"Annuale";"0";"3";"4";"1";"8";"0";"0";"1";"0";"1";"9";"Cuneo";""
"2014";" 004104 ";"LAGNASCO";"PIAZZA UMBERTO I";"Mercato";"sab.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"2";"0";"0";"2";"4";"Cuneo";""
"2014";" 004147 ";"NARZOLE";"Piazza Vitt.Emanuele II - Via Cavour";"Mercato";"dom.";"Settimanale";"Annuale";"4";"7";"19";"1";"31";"0";"0";"3";"1";"4";"35";"Cuneo";""
"2014";" 004155 ";"ORMEA";"Piazza San Martino";"Mercato";"mar.";"Settimanale";"Annuale";"0";"5";"2";"1";"8";"0";"2";"5";"1";"8";"16";"Cuneo";""
"2014";" 004203 ";"SALUZZO";"PIAZZA RISORGIMENTO";"Mercato";"lun. mar. mer. gio. ven. sab.";"Settimanale";"Annuale";"0";"2";"0";"2";"4";"0";"0";"0";"6";"6";"10";"Cuneo";""
"2014";" 004215 ";"SAVIGLIANO";"Piazze del Popolo, Santarosa, Cavour";"Mercato";"ven.";"Settimanale";"Annuale";"0";"24";"70";"23";"117";"0";"1";"2";"0";"3";"120";"Cuneo";""
"2014";" 004222 ";"SOMMARIVA DEL BOSCO";"VIA CAVOUR , VIALE SCUOLE";"Mercato";"mar.";"Settimanale";"Annuale";"0";"12";"20";"0";"32";"0";"1";"12";"2";"15";"47";"Cuneo";""
"2014";" 004232 ";"TRINITA'";"Piazza Umberto I";"Mercato";"gio.";"Settimanale";"Annuale";"0";"2";"0";"0";"2";"0";"3";"7";"2";"12";"14";"Cuneo";""
"2014";" 004236 ";"VALMALA";"PIAZZA COMUNALE- BORGATA CHIESA";"Mercato";"mer.";"Settimanale";"Annuale";"0";"2";"2";"1";"5";"0";"0";"0";"0";"0";"5";"Cuneo";""
"2014";" 004244 ";"VILLAFALLETTO";"VIA VITT. VENETO, P.ZZA MAZZINI, C.SO SACCO E VANZETTI";"Mercato";"gio.";"Settimanale";"Annuale";"3";"17";"38";"3";"61";"0";"1";"6";"0";"7";"68";"Cuneo";""
"2014";" 005001 ";"AGLIANO TERME";"PIAZZA ROMA";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"0";"2";"5";"7";"0";"0";"3";"10";"15";"Asti";""
"2014";" 005005 ";"ASTI";"CORSO CASALE";"Posteggio isolato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"Asti";""
"2014";" 005023 ";"CASTAGNOLE MONFERRATO";"PIAZZA STATUTO";"Mercato";"mar.";"Settimanale";"Annuale";"0";"2";"2";"0";"4";"0";"2";"2";"0";"4";"8";"Asti";""
"2014";" 005077 ";"MONTEMAGNO";"PIAZZA UMBERTO I";"Mercato";"sab.";"Settimanale";"Annuale";"0";"6";"7";"1";"14";"0";"0";"0";"0";"0";"14";"Asti";""
"2014";" 005080 ";"NIZZA MONFERRATO";"P.ZZA XX SETTEMBRE (AREA MERCATALE)";"Mercato";"ven.";"Settimanale";"Annuale";"0";"15";"3";"0";"18";"0";"9";"0";"1";"10";"28";"Asti";""
"2014";" 006001 ";"ACQUI TERME";"PIAZZA ADDOLORATA - VIA GARIBALDI";"Mercato";"mar.";"Settimanale";"Annuale";"0";"0";"49";"0";"49";"0";"0";"1";"0";"1";"50";"Alessandria";""
"2014";" 006003 ";"ALESSANDRIA";"PIAZZA GARIBALDI";"Mercato";"gio.";"Settimanale";"Annuale";"0";"0";"84";"0";"84";"0";"0";"6";"0";"6";"90";"Alessandria";""
"2014";" 004075 ";"COSTIGLIOLE SALUZZO";"Piazza Vittorio Emanuele II";"Mercato";"sab.";"Settimanale";"Annuale";"0";"7";"7";"1";"15";"0";"3";"6";"0";"9";"24";"Cuneo";""
"2014";" 004077 ";"CRISSOLO";"via Umberto I, piazza duca degli Abruzzi, piazza Umberto I";"Mercato";"gio.";"Settimanale";"Stagionale";"0";"6";"18";"3";"27";"3";"0";"0";"0";"3";"30";"Cuneo";""
"2014";" 004089 ";"FOSSANO";"Piazza Diaz";"Mercato";"lun. mar. mer. gio. ven. sab. dom.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"0";"0";"0";"10";"10";"10";"Cuneo";""
"2014";" 004126 ";"MONASTERO DI VASCO";"VIA VARIANTE";"Mercato";"lun.";"Settimanale";"Annuale";"0";"0";"2";"4";"6";"0";"0";"0";"0";"0";"6";"Cuneo";""
"2014";" 004166 ";"PIASCO";"PIAZZA BIANDRATE DI S. GIORGIO";"Mercato";"ven.";"Settimanale";"Annuale";"0";"8";"6";"1";"15";"9";"0";"0";"1";"10";"25";"Cuneo";""
"2014";" 004180 ";"REVELLO";"Piazza Denina, Piazza della Vittoria e Via G. Giolitti";"Mercato";"mer.";"Settimanale";"Annuale";"0";"12";"14";"2";"28";"0";"2";"6";"9";"17";"45";"Cuneo";""
"2014";" 004183 ";"ROASCHIA";"P.zza San Dalmazzo";"Posteggio isolato";"mer.";"Settimanale";"Annuale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Cuneo";""
"2014";" 004183 ";"ROASCHIA";"Fraz. Tetto Chiotti";"Posteggio isolato";"mer.";"Settimanale";"Stagionale";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"Cuneo";""
"2014";" 004189 ";"ROCCA DE' BALDI";"Piazza Roma";"Mercato";"gio.";"Settimanale";"Annuale";"0";"3";"5";"3";"11";"0";"1";"1";"0";"2";"13";"Cuneo";""
"2014";" 004208 ";"SANFRE'";"PIAZZA DE ZARDO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"5";"0";"9";"0";"0";"0";"0";"0";"9";"Cuneo";""
"2014";" 004212 ";"SANTA VITTORIA D'ALBA";"PIAZZA EUROPA - FRAZIONE CINZANO";"Mercato";"mar.";"Settimanale";"Annuale";"1";"4";"3";"0";"8";"0";"3";"10";"2";"15";"23";"Cuneo";""
"2014";" 004233 ";"VALDIERI";"PIAZZA REGINA ELENA - VALDIERI CAPOLUOGO";"Mercato";"gio.";"Settimanale";"Annuale";"0";"4";"1";"0";"5";"0";"1";"4";"2";"7";"12";"Cuneo";""
